date,time,away team,home team,Latitude,Longitude
" March 7,  2024",3:05 pm,Cleveland Guardians,Oakland Athletics,37.75166667,-122.2005556
" March 8,  2024",9:05 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" March 9,  2024",4:05 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" March 10,  2024",4:05 pm,Kansas City Royals,Oakland Athletics,37.75166667,-122.2005556
" March 12,  2024",4:05 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" March 15,  2024",4:05 pm,San Francisco Giants,Oakland Athletics,37.75166667,-122.2005556
" March 16,  2024",4:05 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" March 17,  2024",4:05 pm,Chicago White Sox,Oakland Athletics,37.75166667,-122.2005556
" March 20,  2024",4:05 pm,Chicago Cubs,Oakland Athletics,37.75166667,-122.2005556
" March 22,  2024",4:05 pm,Cincinnati Reds,Oakland Athletics,37.75166667,-122.2005556
" March 23,  2024",3:05 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" March 25,  2024",9:40 pm,San Francisco Giants,Oakland Athletics,37.75166667,-122.2005556
" March 28,  2024",10:07 pm,Cleveland Guardians,Oakland Athletics,37.75166667,-122.2005556
" March 29,  2024",9:40 pm,Cleveland Guardians,Oakland Athletics,37.75166667,-122.2005556
" March 30,  2024",4:07 pm,Cleveland Guardians,Oakland Athletics,37.75166667,-122.2005556
" March 31,  2024",4:07 pm,Cleveland Guardians,Oakland Athletics,37.75166667,-122.2005556
" April 1,  2024",9:40 pm,Boston Red Sox,Oakland Athletics,37.75166667,-122.2005556
" April 2,  2024",9:40 pm,Boston Red Sox,Oakland Athletics,37.75166667,-122.2005556
" April 3,  2024",3:37 pm,Boston Red Sox,Oakland Athletics,37.75166667,-122.2005556
" April 12,  2024",9:40 pm,Washington Nationals,Oakland Athletics,37.75166667,-122.2005556
" April 13,  2024",4:07 pm,Washington Nationals,Oakland Athletics,37.75166667,-122.2005556
" April 14,  2024",4:07 pm,Washington Nationals,Oakland Athletics,37.75166667,-122.2005556
" April 15,  2024",9:40 pm,St. Louis Cardinals,Oakland Athletics,37.75166667,-122.2005556
" April 16,  2024",9:40 pm,St. Louis Cardinals,Oakland Athletics,37.75166667,-122.2005556
" April 17,  2024",3:37 pm,St. Louis Cardinals,Oakland Athletics,37.75166667,-122.2005556
" April 29,  2024",9:40 pm,Pittsburgh Pirates,Oakland Athletics,37.75166667,-122.2005556
" April 30,  2024",9:40 pm,Pittsburgh Pirates,Oakland Athletics,37.75166667,-122.2005556
" May 1,  2024",3:37 pm,Pittsburgh Pirates,Oakland Athletics,37.75166667,-122.2005556
" May 3,  2024",9:40 pm,Miami Marlins,Oakland Athletics,37.75166667,-122.2005556
" May 4,  2024",4:07 pm,Miami Marlins,Oakland Athletics,37.75166667,-122.2005556
" May 5,  2024",4:07 pm,Miami Marlins,Oakland Athletics,37.75166667,-122.2005556
" May 6,  2024",9:40 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" May 7,  2024",3:37 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" May 8,  2024",TBD,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" May 8,  2024",3:37 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" May 21,  2024",9:40 pm,Colorado Rockies,Oakland Athletics,37.75166667,-122.2005556
" May 22,  2024",9:40 pm,Colorado Rockies,Oakland Athletics,37.75166667,-122.2005556
" May 23,  2024",3:37 pm,Colorado Rockies,Oakland Athletics,37.75166667,-122.2005556
" May 24,  2024",9:40 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" May 25,  2024",4:07 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" May 26,  2024",4:07 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" June 4,  2024",9:40 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" June 5,  2024",9:40 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" June 6,  2024",3:37 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" June 7,  2024",9:40 pm,Toronto Blue Jays,Oakland Athletics,37.75166667,-122.2005556
" June 8,  2024",4:07 pm,Toronto Blue Jays,Oakland Athletics,37.75166667,-122.2005556
" June 9,  2024",4:07 pm,Toronto Blue Jays,Oakland Athletics,37.75166667,-122.2005556
" June 18,  2024",9:40 pm,Kansas City Royals,Oakland Athletics,37.75166667,-122.2005556
" June 19,  2024",9:40 pm,Kansas City Royals,Oakland Athletics,37.75166667,-122.2005556
" June 20,  2024",3:37 pm,Kansas City Royals,Oakland Athletics,37.75166667,-122.2005556
" June 21,  2024",9:40 pm,Minnesota Twins,Oakland Athletics,37.75166667,-122.2005556
" June 22,  2024",4:07 pm,Minnesota Twins,Oakland Athletics,37.75166667,-122.2005556
" June 23,  2024",4:07 pm,Minnesota Twins,Oakland Athletics,37.75166667,-122.2005556
" July 2,  2024",9:40 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 3,  2024",9:40 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 4,  2024",4:07 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 5,  2024",9:40 pm,Baltimore Orioles,Oakland Athletics,37.75166667,-122.2005556
" July 6,  2024",4:07 pm,Baltimore Orioles,Oakland Athletics,37.75166667,-122.2005556
" July 7,  2024",4:07 pm,Baltimore Orioles,Oakland Athletics,37.75166667,-122.2005556
" July 19,  2024",9:40 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 20,  2024",4:07 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 21,  2024",4:07 pm,Los Angeles Angels,Oakland Athletics,37.75166667,-122.2005556
" July 22,  2024",9:40 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" July 23,  2024",9:40 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" July 24,  2024",3:37 pm,Houston Astros,Oakland Athletics,37.75166667,-122.2005556
" August 2,  2024",9:40 pm,Los Angeles Dodgers,Oakland Athletics,37.75166667,-122.2005556
" August 3,  2024",9:07 pm,Los Angeles Dodgers,Oakland Athletics,37.75166667,-122.2005556
" August 4,  2024",4:07 pm,Los Angeles Dodgers,Oakland Athletics,37.75166667,-122.2005556
" August 5,  2024",9:40 pm,Chicago White Sox,Oakland Athletics,37.75166667,-122.2005556
" August 6,  2024",9:40 pm,Chicago White Sox,Oakland Athletics,37.75166667,-122.2005556
" August 7,  2024",3:37 pm,Chicago White Sox,Oakland Athletics,37.75166667,-122.2005556
" August 17,  2024",7:07 pm,San Francisco Giants,Oakland Athletics,37.75166667,-122.2005556
" August 18,  2024",4:07 pm,San Francisco Giants,Oakland Athletics,37.75166667,-122.2005556
" August 19,  2024",9:40 pm,Tampa Bay Rays,Oakland Athletics,37.75166667,-122.2005556
" August 20,  2024",9:40 pm,Tampa Bay Rays,Oakland Athletics,37.75166667,-122.2005556
" August 21,  2024",9:40 pm,Tampa Bay Rays,Oakland Athletics,37.75166667,-122.2005556
" August 22,  2024",3:37 pm,Tampa Bay Rays,Oakland Athletics,37.75166667,-122.2005556
" August 23,  2024",9:40 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" August 24,  2024",4:07 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" August 25,  2024",4:07 pm,Milwaukee Brewers,Oakland Athletics,37.75166667,-122.2005556
" September 2,  2024",7:07 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" September 3,  2024",9:40 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" September 4,  2024",9:40 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" September 5,  2024",3:37 pm,Seattle Mariners,Oakland Athletics,37.75166667,-122.2005556
" September 6,  2024",9:40 pm,Detroit Tigers,Oakland Athletics,37.75166667,-122.2005556
" September 7,  2024",4:07 pm,Detroit Tigers,Oakland Athletics,37.75166667,-122.2005556
" September 8,  2024",4:07 pm,Detroit Tigers,Oakland Athletics,37.75166667,-122.2005556
" September 20,  2024",9:40 pm,New York Yankees,Oakland Athletics,37.75166667,-122.2005556
" September 21,  2024",9:07 pm,New York Yankees,Oakland Athletics,37.75166667,-122.2005556
" September 22,  2024",4:07 pm,New York Yankees,Oakland Athletics,37.75166667,-122.2005556
" September 24,  2024",9:40 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" September 25,  2024",9:40 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" September 26,  2024",3:37 pm,Texas Rangers,Oakland Athletics,37.75166667,-122.2005556
" February 24,  2024",3:05 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" February 26,  2024",3:05 pm,Los Angeles Angels,San Francisco Giants,37.77833333,-122.3894444
" February 27,  2024",3:05 pm,Seattle Mariners,San Francisco Giants,37.77833333,-122.3894444
" March 1,  2024",3:05 pm,Texas Rangers,San Francisco Giants,37.77833333,-122.3894444
" March 2,  2024",3:05 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" March 5,  2024",3:05 pm,Milwaukee Brewers,San Francisco Giants,37.77833333,-122.3894444
" March 7,  2024",9:05 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" March 9,  2024",3:05 pm,Oakland Athletics,San Francisco Giants,37.77833333,-122.3894444
" March 10,  2024",4:05 pm,Chicago White Sox,San Francisco Giants,37.77833333,-122.3894444
" March 13,  2024",4:05 pm,Cincinnati Reds,San Francisco Giants,37.77833333,-122.3894444
" March 16,  2024",4:05 pm,Cleveland Guardians,San Francisco Giants,37.77833333,-122.3894444
" March 17,  2024",4:05 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" March 19,  2024",10:05 pm,Kansas City Royals,San Francisco Giants,37.77833333,-122.3894444
" March 22,  2024",4:05 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" March 23,  2024",4:05 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" March 26,  2024",8:05 pm,Oakland Athletics,San Francisco Giants,37.77833333,-122.3894444
" April 5,  2024",4:35 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" April 6,  2024",9:05 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" April 7,  2024",4:05 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" April 8,  2024",9:45 pm,Washington Nationals,San Francisco Giants,37.77833333,-122.3894444
" April 9,  2024",9:45 pm,Washington Nationals,San Francisco Giants,37.77833333,-122.3894444
" April 10,  2024",3:45 pm,Washington Nationals,San Francisco Giants,37.77833333,-122.3894444
" April 18,  2024",9:45 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" April 19,  2024",10:15 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" April 20,  2024",4:05 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" April 21,  2024",4:05 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" April 22,  2024",9:45 pm,New York Mets,San Francisco Giants,37.77833333,-122.3894444
" April 23,  2024",9:45 pm,New York Mets,San Francisco Giants,37.77833333,-122.3894444
" April 24,  2024",3:45 pm,New York Mets,San Francisco Giants,37.77833333,-122.3894444
" April 26,  2024",10:15 pm,Pittsburgh Pirates,San Francisco Giants,37.77833333,-122.3894444
" April 27,  2024",9:05 pm,Pittsburgh Pirates,San Francisco Giants,37.77833333,-122.3894444
" April 28,  2024",4:05 pm,Pittsburgh Pirates,San Francisco Giants,37.77833333,-122.3894444
" May 10,  2024",10:15 pm,Cincinnati Reds,San Francisco Giants,37.77833333,-122.3894444
" May 11,  2024",7:15 pm,Cincinnati Reds,San Francisco Giants,37.77833333,-122.3894444
" May 12,  2024",4:05 pm,Cincinnati Reds,San Francisco Giants,37.77833333,-122.3894444
" May 13,  2024",9:45 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" May 14,  2024",9:45 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" May 15,  2024",9:45 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" May 17,  2024",10:15 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" May 18,  2024",4:05 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" May 19,  2024",4:05 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" May 27,  2024",5:05 pm,Philadelphia Phillies,San Francisco Giants,37.77833333,-122.3894444
" May 28,  2024",9:45 pm,Philadelphia Phillies,San Francisco Giants,37.77833333,-122.3894444
" May 29,  2024",3:45 pm,Philadelphia Phillies,San Francisco Giants,37.77833333,-122.3894444
" May 31,  2024",10:15 pm,New York Yankees,San Francisco Giants,37.77833333,-122.3894444
" June 1,  2024",10:05 pm,New York Yankees,San Francisco Giants,37.77833333,-122.3894444
" June 2,  2024",4:05 pm,New York Yankees,San Francisco Giants,37.77833333,-122.3894444
" June 10,  2024",9:45 pm,Houston Astros,San Francisco Giants,37.77833333,-122.3894444
" June 11,  2024",9:45 pm,Houston Astros,San Francisco Giants,37.77833333,-122.3894444
" June 12,  2024",3:45 pm,Houston Astros,San Francisco Giants,37.77833333,-122.3894444
" June 14,  2024",10:15 pm,Los Angeles Angels,San Francisco Giants,37.77833333,-122.3894444
" June 15,  2024",4:05 pm,Los Angeles Angels,San Francisco Giants,37.77833333,-122.3894444
" June 16,  2024",4:05 pm,Los Angeles Angels,San Francisco Giants,37.77833333,-122.3894444
" June 24,  2024",9:45 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" June 25,  2024",9:45 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" June 26,  2024",9:45 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" June 27,  2024",3:45 pm,Chicago Cubs,San Francisco Giants,37.77833333,-122.3894444
" June 28,  2024",10:15 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" June 29,  2024",7:15 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" June 30,  2024",4:05 pm,Los Angeles Dodgers,San Francisco Giants,37.77833333,-122.3894444
" July 9,  2024",9:45 pm,Toronto Blue Jays,San Francisco Giants,37.77833333,-122.3894444
" July 10,  2024",9:45 pm,Toronto Blue Jays,San Francisco Giants,37.77833333,-122.3894444
" July 11,  2024",3:45 pm,Toronto Blue Jays,San Francisco Giants,37.77833333,-122.3894444
" July 12,  2024",10:15 pm,Minnesota Twins,San Francisco Giants,37.77833333,-122.3894444
" July 13,  2024",7:15 pm,Minnesota Twins,San Francisco Giants,37.77833333,-122.3894444
" July 14,  2024",4:05 pm,Minnesota Twins,San Francisco Giants,37.77833333,-122.3894444
" July 26,  2024",10:15 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" July 27,  2024",TBD,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" July 27,  2024",7:05 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" July 28,  2024",4:05 pm,Colorado Rockies,San Francisco Giants,37.77833333,-122.3894444
" July 30,  2024",9:45 pm,Oakland Athletics,San Francisco Giants,37.77833333,-122.3894444
" July 31,  2024",9:45 pm,Oakland Athletics,San Francisco Giants,37.77833333,-122.3894444
" August 9,  2024",10:15 pm,Detroit Tigers,San Francisco Giants,37.77833333,-122.3894444
" August 10,  2024",4:05 pm,Detroit Tigers,San Francisco Giants,37.77833333,-122.3894444
" August 11,  2024",4:05 pm,Detroit Tigers,San Francisco Giants,37.77833333,-122.3894444
" August 12,  2024",9:45 pm,Atlanta Braves,San Francisco Giants,37.77833333,-122.3894444
" August 13,  2024",9:45 pm,Atlanta Braves,San Francisco Giants,37.77833333,-122.3894444
" August 14,  2024",9:45 pm,Atlanta Braves,San Francisco Giants,37.77833333,-122.3894444
" August 15,  2024",3:45 pm,Atlanta Braves,San Francisco Giants,37.77833333,-122.3894444
" August 19,  2024",9:45 pm,Chicago White Sox,San Francisco Giants,37.77833333,-122.3894444
" August 20,  2024",9:45 pm,Chicago White Sox,San Francisco Giants,37.77833333,-122.3894444
" August 21,  2024",3:45 pm,Chicago White Sox,San Francisco Giants,37.77833333,-122.3894444
" August 30,  2024",10:15 pm,Miami Marlins,San Francisco Giants,37.77833333,-122.3894444
" August 31,  2024",9:05 pm,Miami Marlins,San Francisco Giants,37.77833333,-122.3894444
" September 1,  2024",4:05 pm,Miami Marlins,San Francisco Giants,37.77833333,-122.3894444
" September 3,  2024",9:45 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" September 4,  2024",9:45 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" September 5,  2024",3:45 pm,Arizona D'Backs,San Francisco Giants,37.77833333,-122.3894444
" September 10,  2024",9:45 pm,Milwaukee Brewers,San Francisco Giants,37.77833333,-122.3894444
" September 11,  2024",9:45 pm,Milwaukee Brewers,San Francisco Giants,37.77833333,-122.3894444
" September 12,  2024",9:45 pm,Milwaukee Brewers,San Francisco Giants,37.77833333,-122.3894444
" September 13,  2024",10:15 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" September 14,  2024",9:05 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" September 15,  2024",4:05 pm,San Diego Padres,San Francisco Giants,37.77833333,-122.3894444
" September 27,  2024",10:15 pm,St. Louis Cardinals,San Francisco Giants,37.77833333,-122.3894444
" September 28,  2024",4:05 pm,St. Louis Cardinals,San Francisco Giants,37.77833333,-122.3894444
" September 29,  2024",3:05 pm,St. Louis Cardinals,San Francisco Giants,37.77833333,-122.3894444
" February 24,  2024",3:10 pm,Los Angeles Dodgers,Los Angeles Angels,33.80027778,-117.8827778
" February 25,  2024",3:10 pm,Kansas City Royals,Los Angeles Angels,33.80027778,-117.8827778
" February 27,  2024",3:10 pm,Milwaukee Brewers,Los Angeles Angels,33.80027778,-117.8827778
" February 29,  2024",3:10 pm,Cleveland Guardians,Los Angeles Angels,33.80027778,-117.8827778
" March 2,  2024",3:10 pm,Arizona D'Backs,Los Angeles Angels,33.80027778,-117.8827778
" March 3,  2024",3:10 pm,Chicago White Sox,Los Angeles Angels,33.80027778,-117.8827778
" March 6,  2024",3:10 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" March 8,  2024",3:10 pm,Colorado Rockies,Los Angeles Angels,33.80027778,-117.8827778
" March 10,  2024",4:10 pm,San Diego Padres,Los Angeles Angels,33.80027778,-117.8827778
" March 11,  2024",4:10 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" March 15,  2024",4:10 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" March 16,  2024",4:10 pm,Chicago Cubs,Los Angeles Angels,33.80027778,-117.8827778
" March 19,  2024",4:10 pm,Cincinnati Reds,Los Angeles Angels,33.80027778,-117.8827778
" March 20,  2024",4:10 pm,San Francisco Giants,Los Angeles Angels,33.80027778,-117.8827778
" March 22,  2024",4:10 pm,Chicago White Sox,Los Angeles Angels,33.80027778,-117.8827778
" March 26,  2024",9:07 pm,Los Angeles Dodgers,Los Angeles Angels,33.80027778,-117.8827778
" April 5,  2024",9:38 pm,Boston Red Sox,Los Angeles Angels,33.80027778,-117.8827778
" April 6,  2024",9:38 pm,Boston Red Sox,Los Angeles Angels,33.80027778,-117.8827778
" April 7,  2024",4:07 pm,Boston Red Sox,Los Angeles Angels,33.80027778,-117.8827778
" April 8,  2024",9:38 pm,Tampa Bay Rays,Los Angeles Angels,33.80027778,-117.8827778
" April 9,  2024",9:38 pm,Tampa Bay Rays,Los Angeles Angels,33.80027778,-117.8827778
" April 10,  2024",4:07 pm,Tampa Bay Rays,Los Angeles Angels,33.80027778,-117.8827778
" April 22,  2024",9:38 pm,Baltimore Orioles,Los Angeles Angels,33.80027778,-117.8827778
" April 23,  2024",9:38 pm,Baltimore Orioles,Los Angeles Angels,33.80027778,-117.8827778
" April 24,  2024",4:07 pm,Baltimore Orioles,Los Angeles Angels,33.80027778,-117.8827778
" April 26,  2024",9:38 pm,Minnesota Twins,Los Angeles Angels,33.80027778,-117.8827778
" April 27,  2024",9:38 pm,Minnesota Twins,Los Angeles Angels,33.80027778,-117.8827778
" April 28,  2024",4:07 pm,Minnesota Twins,Los Angeles Angels,33.80027778,-117.8827778
" April 29,  2024",9:38 pm,Philadelphia Phillies,Los Angeles Angels,33.80027778,-117.8827778
" April 30,  2024",9:38 pm,Philadelphia Phillies,Los Angeles Angels,33.80027778,-117.8827778
" May 1,  2024",4:07 pm,Philadelphia Phillies,Los Angeles Angels,33.80027778,-117.8827778
" May 9,  2024",9:38 pm,Kansas City Royals,Los Angeles Angels,33.80027778,-117.8827778
" May 10,  2024",9:38 pm,Kansas City Royals,Los Angeles Angels,33.80027778,-117.8827778
" May 11,  2024",9:38 pm,Kansas City Royals,Los Angeles Angels,33.80027778,-117.8827778
" May 12,  2024",4:07 pm,Kansas City Royals,Los Angeles Angels,33.80027778,-117.8827778
" May 13,  2024",9:38 pm,St. Louis Cardinals,Los Angeles Angels,33.80027778,-117.8827778
" May 14,  2024",9:38 pm,St. Louis Cardinals,Los Angeles Angels,33.80027778,-117.8827778
" May 15,  2024",9:07 pm,St. Louis Cardinals,Los Angeles Angels,33.80027778,-117.8827778
" May 24,  2024",9:38 pm,Cleveland Guardians,Los Angeles Angels,33.80027778,-117.8827778
" May 25,  2024",9:38 pm,Cleveland Guardians,Los Angeles Angels,33.80027778,-117.8827778
" May 26,  2024",4:07 pm,Cleveland Guardians,Los Angeles Angels,33.80027778,-117.8827778
" May 28,  2024",9:38 pm,New York Yankees,Los Angeles Angels,33.80027778,-117.8827778
" May 29,  2024",9:38 pm,New York Yankees,Los Angeles Angels,33.80027778,-117.8827778
" May 30,  2024",9:38 pm,New York Yankees,Los Angeles Angels,33.80027778,-117.8827778
" June 3,  2024",9:38 pm,San Diego Padres,Los Angeles Angels,33.80027778,-117.8827778
" June 4,  2024",9:38 pm,San Diego Padres,Los Angeles Angels,33.80027778,-117.8827778
" June 5,  2024",9:38 pm,San Diego Padres,Los Angeles Angels,33.80027778,-117.8827778
" June 7,  2024",9:38 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" June 8,  2024",10:07 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" June 9,  2024",4:07 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" June 17,  2024",9:38 pm,Milwaukee Brewers,Los Angeles Angels,33.80027778,-117.8827778
" June 18,  2024",9:38 pm,Milwaukee Brewers,Los Angeles Angels,33.80027778,-117.8827778
" June 19,  2024",9:38 pm,Milwaukee Brewers,Los Angeles Angels,33.80027778,-117.8827778
" June 24,  2024",9:38 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" June 25,  2024",9:38 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" June 26,  2024",4:07 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" June 27,  2024",9:38 pm,Detroit Tigers,Los Angeles Angels,33.80027778,-117.8827778
" June 28,  2024",9:38 pm,Detroit Tigers,Los Angeles Angels,33.80027778,-117.8827778
" June 29,  2024",10:07 pm,Detroit Tigers,Los Angeles Angels,33.80027778,-117.8827778
" June 30,  2024",4:07 pm,Detroit Tigers,Los Angeles Angels,33.80027778,-117.8827778
" July 8,  2024",9:38 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" July 9,  2024",9:38 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" July 10,  2024",9:38 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" July 11,  2024",9:38 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" July 12,  2024",9:38 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" July 13,  2024",9:38 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" July 14,  2024",4:07 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" July 25,  2024",9:38 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" July 26,  2024",9:38 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" July 27,  2024",9:38 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" July 28,  2024",4:07 pm,Oakland Athletics,Los Angeles Angels,33.80027778,-117.8827778
" July 30,  2024",9:38 pm,Colorado Rockies,Los Angeles Angels,33.80027778,-117.8827778
" July 31,  2024",9:38 pm,Colorado Rockies,Los Angeles Angels,33.80027778,-117.8827778
" August 1,  2024",9:38 pm,Colorado Rockies,Los Angeles Angels,33.80027778,-117.8827778
" August 2,  2024",9:38 pm,New York Mets,Los Angeles Angels,33.80027778,-117.8827778
" August 3,  2024",9:38 pm,New York Mets,Los Angeles Angels,33.80027778,-117.8827778
" August 4,  2024",4:07 pm,New York Mets,Los Angeles Angels,33.80027778,-117.8827778
" August 12,  2024",9:38 pm,Toronto Blue Jays,Los Angeles Angels,33.80027778,-117.8827778
" August 13,  2024",9:38 pm,Toronto Blue Jays,Los Angeles Angels,33.80027778,-117.8827778
" August 14,  2024",9:38 pm,Toronto Blue Jays,Los Angeles Angels,33.80027778,-117.8827778
" August 16,  2024",9:38 pm,Atlanta Braves,Los Angeles Angels,33.80027778,-117.8827778
" August 17,  2024",9:38 pm,Atlanta Braves,Los Angeles Angels,33.80027778,-117.8827778
" August 18,  2024",4:07 pm,Atlanta Braves,Los Angeles Angels,33.80027778,-117.8827778
" August 30,  2024",9:38 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" August 31,  2024",9:38 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" September 1,  2024",4:07 pm,Seattle Mariners,Los Angeles Angels,33.80027778,-117.8827778
" September 3,  2024",9:38 pm,Los Angeles Dodgers,Los Angeles Angels,33.80027778,-117.8827778
" September 4,  2024",9:38 pm,Los Angeles Dodgers,Los Angeles Angels,33.80027778,-117.8827778
" September 13,  2024",9:38 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" September 14,  2024",9:38 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" September 15,  2024",4:07 pm,Houston Astros,Los Angeles Angels,33.80027778,-117.8827778
" September 16,  2024",9:38 pm,Chicago White Sox,Los Angeles Angels,33.80027778,-117.8827778
" September 17,  2024",9:38 pm,Chicago White Sox,Los Angeles Angels,33.80027778,-117.8827778
" September 18,  2024",4:07 pm,Chicago White Sox,Los Angeles Angels,33.80027778,-117.8827778
" September 27,  2024",9:38 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" September 28,  2024",9:38 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" September 29,  2024",3:07 pm,Texas Rangers,Los Angeles Angels,33.80027778,-117.8827778
" February 24,  2024",3:10 pm,Colorado Rockies,Arizona D'Backs,33.44527778,-112.0669444
" February 25,  2024",3:10 pm,Chicago White Sox,Arizona D'Backs,33.44527778,-112.0669444
" February 27,  2024",3:10 pm,Texas Rangers,Arizona D'Backs,33.44527778,-112.0669444
" February 29,  2024",3:10 pm,San Francisco Giants,Arizona D'Backs,33.44527778,-112.0669444
" March 3,  2024",3:10 pm,Milwaukee Brewers,Arizona D'Backs,33.44527778,-112.0669444
" March 5,  2024",3:10 pm,San Diego Padres,Arizona D'Backs,33.44527778,-112.0669444
